id_municipio,IN_AGUA_POTAVEL,IN_ESGOTO_REDE_PUBLICA,IN_ENERGIA_REDE_PUBLICA,IN_LIXO_SERVICO_COLETA,IN_INTERNET,IN_INTERNET_ALUNOS,IN_COMPUTADOR,IN_DESKTOP_ALUNO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_SALA_LEITURA,IN_LABORATORIO_INFORMATICA,mat_2ano_total,n_escolas_2ano,infra_saneamento,infra_conectividade,infra_pedagogico
4310652,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0,0.4,35,2,0.75,0.85,0.6
4310702,1.0,0.5882352941176471,1.0,1.0,1.0,0.4117647058823529,1.0,0.6176470588235294,0.9705882352941176,0.9705882352941176,0.0,0.9705882352941176,34,3,0.8971,0.7574,0.7279
4310751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9,1,1.0,1.0,0.5
4310801,1.0,0.6877470355731226,1.0,1.0,1.0,1.0,1.0,0.8735177865612648,0.9723320158102767,0.9723320158102767,0.0,0.8814229249011858,253,8,0.9219,0.9684,0.7065
4310850,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,48,3,0.75,1.0,0.75
4310876,0.04,0.52,1.0,0.96,1.0,0.96,1.0,1.0,0.52,0.52,0.0,0.0,25,3,0.63,0.99,0.26
4310900,1.0,0.9354838709677419,1.0,1.0,0.6451612903225806,0.6451612903225806,1.0,0.6451612903225806,1.0,1.0,0.3548387096774194,1.0,31,3,0.9839,0.7339,0.8387
4311007,1.0,0.9770491803278688,1.0,0.9934426229508196,0.9934426229508196,0.6622950819672131,0.6983606557377049,0.6491803278688525,0.9770491803278688,0.9770491803278688,0.03278688524590164,0.2459016393442623,305,17,0.9926,0.7508,0.5582
4311106,1.0,0.7211538461538461,1.0,1.0,1.0,1.0,1.0,0.875,0.8461538461538461,1.0,0.15384615384615385,0.875,104,5,0.9303,0.9688,0.7188
4311122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4032258064516129,1.0,1.0,0.5967741935483871,0.4032258064516129,62,2,1.0,0.8508,0.75
4311130,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,35,3,0.75,1.0,0.7143
4311155,1.0,0.0,1.0,0.6133333333333333,1.0,0.72,1.0,0.7466666666666667,0.72,0.72,0.12,0.7466666666666667,75,9,0.6533,0.8667,0.5767
4311205,1.0,0.7805907172995781,1.0,1.0,1.0,0.6582278481012658,0.5654008438818565,0.8987341772151899,0.9746835443037974,0.9746835443037974,0.42616033755274263,0.9746835443037974,237,13,0.9451,0.7806,0.8376
4311239,1.0,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,30,2,0.7917,0.9583,0.2083
4311254,1.0,0.2777777777777778,1.0,0.6111111111111112,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.16666666666666666,0.8703703703703703,54,6,0.7222,1.0,0.7176
4311270,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8928571428571429,1.0,28,2,0.75,1.0,0.9732
4311304,1.0,0.8742331288343558,1.0,1.0,1.0,1.0,0.9938650306748467,0.6840490797546013,0.6656441717791411,0.7944785276073619,0.27300613496932513,0.9202453987730062,326,22,0.9686,0.9195,0.6633
4311403,1.0,0.3459915611814346,1.0,1.0,0.9947257383966245,0.930379746835443,0.9947257383966245,0.46624472573839665,0.9947257383966245,0.9947257383966245,0.10970464135021098,0.5516877637130801,948,28,0.8365,0.8465,0.6627
4311429,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.72,1.0,1.0,0.0,0.0,25,3,0.75,0.93,0.5
4311502,0.935064935064935,0.7792207792207793,1.0,1.0,1.0,0.7012987012987013,1.0,0.6103896103896104,0.24675324675324675,0.7532467532467533,0.5064935064935064,0.38961038961038963,77,6,0.9286,0.8279,0.474
4311601,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4230769230769231,1.0,52,5,0.75,1.0,0.8558
4311627,1.0,0.8390804597701149,1.0,1.0,1.0,0.6436781609195402,1.0,1.0,1.0,1.0,0.0,1.0,87,5,0.9598,0.9109,0.75
4311643,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,1,0.75,1.0,1.0
4311700,1.0,0.7468354430379747,1.0,1.0,1.0,0.25316455696202533,1.0,0.0,0.25316455696202533,0.25316455696202533,0.05063291139240506,0.20253164556962025,79,3,0.9367,0.5633,0.1899
4311718,1.0,0.0,1.0,0.7857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.3142857142857143,0.8714285714285714,70,5,0.6964,1.0,0.7964
